 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
382,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.555,23.313,0.522,10.045,712,351,141.710,3.405,3.379,0.296,0.796
383,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,65.426,39.341,0.531,13.023,660,354,149.349,7.849,1.684,0.594,0.790
384,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.647,25.216,0.606,8.350,99,355,153.435,6.220,1.213,0.824,0.840
385,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,491.209,134.050,0.344,38.372,452,361,158.429,20.506,1.794,0.558,0.831
386,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.480,29.851,0.726,10.579,607,376,64.440,7.238,1.519,0.658,0.885
387,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.647,23.111,0.721,7.388,624,357,141.843,6.211,1.227,0.815,0.881
388,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.330,13.195,0.746,5.199,731,355,151.390,2.758,2.048,0.488,0.857
389,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,101.754,43.105,0.688,16.891,40,378,27.824,8.041,2.294,0.436,0.908
390,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,88.497,50.230,0.441,13.394,230,356,106.189,10.121,1.325,0.755,0.832
391,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,61.293,35.677,0.605,12.253,642,357,118.301,8.242,1.494,0.669,0.810
392,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,166.663,57.799,0.627,21.158,294,357,101.310,11.203,2.189,0.457,0.864
393,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.675,14.024,0.682,5.536,97,358,102.995,2.875,2.061,0.485,0.849
394,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,79.716,41.872,0.571,12.448,250,381,36.870,9.482,1.239,0.807,0.868
395,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.819,28.979,0.461,9.407,743,359,131.424,6.650,1.345,0.743,0.732
396,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,36.673,31.084,0.477,11.447,531,360,133.531,5.573,1.968,0.508,0.786
397,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.496,17.445,0.640,7.163,373,364,169.992,3.734,1.971,0.507,0.826
398,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.522,19.649,0.700,7.971,698,362,141.340,4.256,1.962,0.510,0.842
399,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.052,13.781,0.797,5.065,214,373,34.992,3.888,1.365,0.732,0.854
400,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,25.826,26.976,0.446,10.636,394,376,20.556,4.804,2.592,0.386,0.746
401,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.330,18.031,0.399,5.779,550,367,111.038,3.254,1.988,0.503,0.750
402,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.807,16.372,0.694,5.567,728,367,116.565,4.825,1.039,0.962,0.835
403,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.880,14.368,0.723,5.199,136,374,28.610,3.500,1.469,0.681,0.857
404,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,70.246,39.542,0.565,12.147,388,370,97.853,8.974,1.354,0.739,0.861
405,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,71.796,42.744,0.494,15.553,176,379,9.211,8.714,1.521,0.657,0.753
406,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,53.374,34.302,0.570,12.640,331,377,156.801,6.405,2.053,0.487,0.816
407,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.880,13.195,0.857,5.065,428,383,55.008,3.734,1.371,0.729,0.868
408,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,66.286,35.434,0.663,12.667,662,374,121.608,8.230,1.568,0.638,0.837
409,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.257,15.542,0.690,6.482,8,388,50.194,3.275,2.167,0.462,0.815
410,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,37.534,28.049,0.600,9.687,23,394,46.736,7.573,1.282,0.780,0.796
411,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.177,17.788,0.841,6.691,93,391,82.875,4.564,1.382,0.723,0.891
412,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,68.353,37.438,0.613,14.493,107,392,23.629,7.301,2.263,0.442,0.841
413,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,52.340,37.539,0.467,14.451,142,398,39.174,7.737,1.788,0.559,0.709
414,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,514.796,118.248,0.463,33.814,586,432,29.396,23.924,1.417,0.706,0.818
415,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.257,15.542,0.690,5.824,709,378,175.914,4.068,1.361,0.735,0.790
416,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,25.654,26.045,0.475,9.325,406,387,20.854,4.802,2.498,0.400,0.722
417,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,172.517,69.209,0.453,20.072,447,376,97.125,14.058,1.244,0.804,0.836
418,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,46.487,28.150,0.737,10.172,751,386,11.768,7.054,1.307,0.765,0.875
419,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,33.229,23.212,0.775,9.100,691,390,24.228,6.005,1.444,0.693,0.867
420,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.196,26.591,0.572,10.708,735,379,125.538,4.933,2.564,0.390,0.797
421,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.243,18.375,0.865,6.691,168,380,119.745,5.228,1.251,0.799,0.903
422,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,71.452,35.032,0.732,13.548,66,382,139.970,8.133,1.662,0.602,0.890
423,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.019,12.122,0.942,4.639,14,392,63.435,3.521,1.304,0.767,0.901
424,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,68.525,44.806,0.429,15.963,202,383,152.103,7.277,2.321,0.431,0.742
425,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.852,24.042,0.692,8.802,577,386,171.870,5.394,1.777,0.563,0.845
426,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,46.831,28.049,0.748,9.722,327,387,129.806,7.348,1.256,0.796,0.886
427,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.522,17.830,0.851,6.906,254,402,57.265,4.500,1.459,0.685,0.909
428,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,62.154,33.087,0.713,10.772,401,388,105.642,8.816,1.132,0.883,0.843
429,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.347,31.955,0.583,10.505,716,413,80.910,7.469,1.441,0.694,0.835
430,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.151,18.031,0.586,7.066,411,391,176.634,3.299,2.117,0.472,0.811
431,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,70.074,33.917,0.765,11.272,534,399,173.660,9.046,1.193,0.839,0.905
432,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.833,20.035,0.652,8.152,567,408,75.256,3.734,2.190,0.457,0.890
433,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,126.719,49.945,0.638,15.217,342,407,11.004,13.497,1.100,0.909,0.824
434,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,48.036,29.223,0.707,9.361,586,394,167.196,7.859,1.112,0.899,0.852
435,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.177,17.788,0.841,6.868,688,393,154.983,4.517,1.509,0.663,0.882
436,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.349,18.476,0.786,6.561,163,404,18.435,4.988,1.375,0.727,0.841
437,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,94.351,54.011,0.406,19.302,22,417,25.463,7.071,2.882,0.347,0.813
438,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,24.793,24.243,0.530,8.554,188,414,75.964,5.337,1.721,0.581,0.737
439,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.118,14.611,0.831,6.042,3,403,15.945,3.319,1.726,0.579,0.891
440,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,66.631,41.445,0.487,11.976,214,427,75.964,9.396,1.179,0.848,0.752
441,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.396,15.927,0.614,6.755,104,413,47.490,3.651,2.064,0.484,0.770
442,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.288,28.393,0.628,9.793,729,404,143.616,6.744,1.564,0.639,0.812
443,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.050,31.855,0.471,9.837,230,414,27.646,7.469,1.287,0.777,0.761
444,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,37.878,26.775,0.664,10.248,250,407,158.629,5.809,1.907,0.524,0.846
445,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.946,14.611,0.821,5.644,766,409,17.103,3.623,1.555,0.643,0.871
446,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,31.852,22.080,0.821,7.927,78,417,42.879,6.022,1.183,0.845,0.909
447,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.243,22.382,0.583,8.544,780,406,150.945,5.011,1.772,0.564,0.769
448,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.064,27.219,0.476,11.211,656,428,51.009,3.705,3.321,0.301,0.801
449,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.019,13.781,0.729,5.132,759,406,104.036,3.120,1.728,0.579,0.848
450,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.175,28.879,0.711,9.793,123,424,36.384,7.771,1.312,0.762,0.860
451,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.666,30.882,0.549,10.708,667,427,35.538,7.288,1.353,0.739,0.734
452,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.595,16.715,0.836,6.805,93,411,142.431,4.108,1.651,0.606,0.889
453,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.064,24.386,0.593,9.100,269,425,24.228,5.812,1.395,0.717,0.767
454,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.288,26.389,0.727,8.753,304,414,121.430,7.606,1.089,0.919,0.845
455,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.480,34.948,0.530,11.685,462,427,6.116,7.185,1.650,0.606,0.766
456,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,49.241,29.122,0.730,10.045,712,414,141.710,8.167,1.148,0.871,0.879
457,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.347,30.295,0.648,11.736,372,421,171.870,6.224,2.049,0.488,0.857
458,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.694,18.618,0.786,6.843,171,415,104.036,4.564,1.519,0.658,0.887
459,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,40.977,27.118,0.700,9.678,530,417,149.036,6.639,1.322,0.756,0.893
460,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,92.112,50.230,0.459,16.952,77,419,158.459,10.240,1.785,0.560,0.715
461,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.873,21.209,0.471,8.554,409,425,14.036,4.072,2.285,0.438,0.708
462,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,80.749,44.723,0.507,13.743,331,448,61.113,9.890,1.360,0.735,0.806
463,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.885,31.226,0.424,9.325,498,419,122.276,7.143,1.358,0.736,0.726
464,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,54.407,31.872,0.673,10.104,184,432,19.179,8.509,1.163,0.860,0.874
465,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,155.128,55.771,0.627,19.717,733,442,8.471,12.378,1.747,0.573,0.855
466,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,136.533,48.872,0.718,17.585,129,448,19.290,12.067,1.516,0.660,0.877
467,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,252.577,86.838,0.421,23.829,445,422,97.001,17.908,1.517,0.659,0.764
468,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,35.123,23.354,0.809,8.184,551,425,149.534,6.224,1.204,0.831,0.919
469,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,103.648,45.049,0.642,15.257,399,427,157.620,9.729,1.512,0.661,0.863
470,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,45.798,27.948,0.737,9.993,276,425,94.764,6.639,1.665,0.601,0.871
471,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.767,20.479,0.562,7.927,26,436,6.009,4.730,1.862,0.537,0.719
472,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,75.584,48.712,0.400,16.597,237,455,36.870,10.364,1.761,0.568,0.691
473,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,71.624,35.132,0.729,13.023,44,452,30.651,8.302,1.646,0.608,0.870
474,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.979,18.618,0.543,7.103,239,430,96.710,4.010,1.841,0.543,0.747
475,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.932,19.792,0.768,7.258,573,430,149.036,4.979,1.432,0.698,0.869
476,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.045,16.028,0.834,6.126,294,442,28.301,4.330,1.308,0.764,0.904
477,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,48.725,30.438,0.661,9.462,358,447,37.875,7.884,1.115,0.897,0.889
478,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,80.921,40.129,0.631,14.308,160,452,16.858,9.332,1.609,0.621,0.845
479,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.979,15.340,0.800,5.779,244,432,111.038,3.319,1.785,0.560,0.911
480,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,43.560,32.216,0.527,12.667,669,438,148.392,5.281,2.747,0.364,0.786
481,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,35.640,27.663,0.585,9.678,478,449,30.964,5.511,2.082,0.480,0.798
482,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,42.182,30.740,0.561,10.045,599,434,128.290,7.884,1.179,0.848,0.811
483,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,49.414,30.153,0.683,10.820,702,434,122.471,6.939,1.542,0.648,0.840
484,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.885,23.799,0.730,8.909,214,455,62.241,5.548,1.639,0.610,0.890
485,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,48.553,38.997,0.401,14.670,282,446,171.870,6.796,2.729,0.366,0.680
486,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,34.435,23.212,0.803,8.350,464,437,116.565,6.396,1.344,0.744,0.891
487,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,66.286,39.382,0.537,12.260,515,454,23.962,9.477,1.242,0.805,0.768
488,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.071,19.691,0.748,7.651,499,438,130.601,5.184,1.405,0.712,0.862
489,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.800,18.719,0.710,6.320,562,449,23.199,4.979,1.465,0.683,0.861
490,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,19.456,17.889,0.764,6.704,643,440,158.199,4.373,1.712,0.584,0.850
491,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,83.848,40.514,0.642,13.849,652,454,171.384,10.131,1.377,0.726,0.844
492,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.647,21.351,0.845,8.014,26,447,158.749,5.394,1.352,0.740,0.934
493,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.302,23.111,0.713,8.299,101,441,126.870,6.593,1.203,0.832,0.832
494,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.290,14.854,0.814,5.314,578,443,128.660,4.274,1.308,0.765,0.856
495,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,81.782,45.796,0.490,16.597,615,445,143.130,7.688,2.269,0.441,0.823
496,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,42.010,29.952,0.588,11.025,118,443,109.799,6.639,1.681,0.595,0.792
497,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,42.871,33.431,0.482,11.574,65,448,165.466,6.022,2.046,0.489,0.801
498,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,47.864,29.809,0.677,9.471,195,464,61.189,7.741,1.141,0.877,0.874
499,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.847,16.715,0.488,7.066,92,446,139.764,3.203,2.128,0.470,0.733
500,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.925,23.313,0.669,8.957,739,454,13.392,5.367,1.857,0.539,0.818
501,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.635,17.202,0.622,6.482,590,447,129.806,3.814,1.574,0.635,0.806
502,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,55.784,42.417,0.390,12.923,318,451,132.397,8.802,1.611,0.621,0.741
503,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.191,12.851,0.852,4.639,727,450,116.565,3.674,1.237,0.808,0.861
504,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,13.085,16.958,0.572,6.906,93,451,122.735,3.519,2.321,0.431,0.756
505,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,44.937,26.733,0.790,10.373,754,469,36.870,6.150,1.768,0.566,0.897
506,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,134.295,81.841,0.252,21.336,362,463,166.504,11.760,2.026,0.494,0.727
507,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.389,20.479,0.521,6.691,345,462,172.875,4.831,1.480,0.676,0.740
508,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,25.137,26.532,0.449,9.687,232,456,133.264,5.477,1.873,0.534,0.745
509,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.932,22.483,0.595,8.792,490,459,160.710,4.564,2.206,0.453,0.822
510,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.097,20.764,0.848,7.617,556,460,150.642,5.045,1.466,0.682,0.911
511,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,26.859,20.965,0.768,7.718,691,470,36.254,5.010,1.613,0.620,0.843
512,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.038,19.691,0.714,7.515,707,459,173.660,4.149,1.788,0.559,0.868
513,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,21.349,17.688,0.858,6.805,740,459,142.431,5.010,1.395,0.717,0.915
514,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,285.807,72.897,0.676,24.709,10,461,130.914,16.944,1.427,0.701,0.899
515,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.847,13.438,0.755,5.394,182,460,157.380,2.905,1.774,0.564,0.881
516,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,39.600,25.945,0.739,9.462,590,472,15.255,6.224,1.628,0.614,0.866
517,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.012,15.441,0.844,6.224,66,473,53.130,4.108,1.509,0.663,0.899
518,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,60.777,38.410,0.518,14.717,301,470,158.499,7.310,2.293,0.436,0.787
519,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.330,12.608,0.817,5.014,139,462,114.444,3.169,1.705,0.587,0.839
520,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,30.819,24.000,0.672,8.152,473,462,104.744,6.161,1.316,0.760,0.829
521,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,73.346,43.993,0.476,13.948,771,465,120.379,8.413,1.884,0.531,0.778
522,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,242.763,76.636,0.519,24.649,525,466,126.098,14.623,1.838,0.544,0.848
523,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.210,17.688,0.892,6.805,254,464,127.569,4.931,1.316,0.760,0.912
524,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.753,23.354,0.662,8.957,163,468,166.608,4.553,2.015,0.496,0.852
525,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,35.812,27.261,0.606,9.213,260,482,35.838,7.054,1.104,0.906,0.797
526,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.203,22.281,0.689,8.870,708,477,10.784,4.979,2.083,0.480,0.871
527,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.158,12.566,0.808,4.731,739,472,164.745,3.400,1.284,0.779,0.797
528,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.489,24.872,0.416,9.062,187,476,15.945,4.979,2.351,0.425,0.657
529,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,138.427,48.771,0.731,15.437,573,502,36.254,13.497,1.110,0.901,0.871
530,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,16.701,19.104,0.575,8.544,642,470,150.945,2.918,3.174,0.315,0.833
531,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.396,13.681,0.832,5.567,685,473,153.435,3.319,1.813,0.552,0.894
532,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,121.726,54.664,0.512,19.717,756,518,81.529,7.884,2.658,0.376,0.912
533,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,34.779,29.021,0.519,11.976,135,481,14.036,4.755,3.188,0.314,0.808
534,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,14.463,14.368,0.880,5.314,676,483,51.340,4.056,1.280,0.781,0.884
535,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,34.607,28.292,0.543,9.480,68,475,156.801,6.810,1.299,0.770,0.785
536,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,18.422,18.174,0.701,7.247,335,476,156.371,3.620,2.249,0.445,0.866
537,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,24.449,22.181,0.624,9.278,438,475,100.305,4.149,2.529,0.395,0.840
538,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,27.892,24.000,0.608,8.184,474,487,30.466,6.167,1.405,0.712,0.792
539,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.503,13.924,0.681,5.644,501,475,107.103,2.848,2.187,0.457,0.847
540,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.713,23.170,0.766,8.634,730,476,144.782,5.575,1.499,0.667,0.884
541,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,153.750,58.872,0.557,18.487,384,494,170.961,13.562,1.491,0.671,0.860
542,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,29.786,25.601,0.571,9.185,636,497,71.565,4.564,1.840,0.543,0.876
543,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.064,24.084,0.608,9.553,199,477,145.620,4.351,2.216,0.451,0.819
544,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,11.363,12.608,0.898,4.488,493,477,146.310,3.734,1.175,0.851,0.886
545,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,69.213,35.719,0.682,12.990,352,480,153.435,9.233,1.312,0.762,0.851
546,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,53.201,34.160,0.573,10.603,700,497,30.579,7.884,1.211,0.826,0.842
547,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,36.156,24.729,0.743,8.976,607,482,146.310,5.381,1.804,0.554,0.881
548,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,26.859,23.656,0.603,8.392,90,487,171.469,5.454,1.683,0.594,0.786
549,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.394,28.292,0.603,8.634,450,498,54.782,6.866,1.120,0.893,0.835
550,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,10.330,12.952,0.774,5.458,147,486,171.254,2.905,1.996,0.501,0.851
551,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,51.307,31.570,0.647,11.173,233,500,31.329,7.794,1.329,0.753,0.843
552,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.064,21.938,0.733,7.341,161,488,137.291,6.224,1.189,0.841,0.860
553,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,166.319,80.567,0.322,24.537,278,498,3.879,12.873,2.262,0.442,0.729
554,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,97.450,46.768,0.560,16.788,723,487,129.987,9.096,2.210,0.453,0.801
555,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,58.367,33.816,0.641,12.620,186,490,117.408,7.365,1.769,0.565,0.853
556,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,26.687,23.455,0.610,7.873,669,488,108.435,6.203,1.443,0.693,0.801
557,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,57.161,31.855,0.708,11.529,504,504,30.256,7.469,1.456,0.687,0.885
558,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,12.052,14.469,0.723,5.868,148,492,171.870,3.319,1.791,0.558,0.824
559,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,32.885,29.809,0.465,12.890,205,510,33.179,3.458,4.185,0.239,0.845
560,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,25.654,24.386,0.542,7.139,120,497,125.538,6.022,1.302,0.768,0.756
561,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,22.727,18.031,0.878,7.090,332,513,69.444,4.564,1.613,0.620,0.920
562,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,15.668,19.549,0.515,6.224,656,500,143.130,4.929,1.246,0.803,0.758
563,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,41.149,30.254,0.565,11.211,345,498,92.121,7.145,1.570,0.637,0.746
564,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,392.554,93.268,0.567,32.122,425,516,174.068,20.264,1.739,0.575,0.851
565,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,38.394,31.955,0.472,10.764,676,499,152.447,6.224,1.954,0.512,0.781
566,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,23.243,21.167,0.652,8.173,97,504,156.038,4.486,2.000,0.500,0.780
567,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,74.895,35.636,0.741,12.288,80,502,101.689,9.682,1.206,0.829,0.871
568,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,20.316,20.521,0.606,8.340,132,508,174.289,4.069,2.139,0.467,0.843
569,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,28.236,23.455,0.645,8.870,260,508,10.784,5.159,1.934,0.517,0.810
570,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,33.057,26.288,0.601,8.554,374,503,140.906,6.309,1.210,0.826,0.833
571,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,17.734,18.962,0.620,6.868,705,517,64.983,4.215,1.886,0.530,0.777
572,Image_14462-1.jpg (red)_after_adjusting_threshold-1.tif,39.255,28.879,0.591,9.793,154,505,143.616,6.754,1.586,0.630,0.788
